"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Arousal","Enticing","Valence","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation"
"S012","Opposite-sex_couple_020_h",39,2,5975,"red","Reality",3,4,5,1,1,1993,-3,"Female","Heterosexual"
"S012","Male_021_h",40,2,3371,"green","Fiction",0,0,2,1,1,1776,-3,"Female","Heterosexual"
"S012","Male_001_v",41,2,3827,"green","Fiction",0,0,0,1,1,1173,3,"Female","Heterosexual"
"S012","Opposite-sex_couple_023_h",42,2,8396,"green","Fiction",3,2,4,1,1,1346,-3,"Female","Heterosexual"
"S012","Opposite-sex_couple_017_v",43,2,5469,"green","Fiction",3,4,5,1,1,1203,3,"Female","Heterosexual"
"S012","Male_011_v",44,2,3142,"green","Fiction",0,0,2,1,1,1390,2,"Female","Heterosexual"
"S012","Male_005_v",45,2,3583,"red","Reality",0,0,1,1,1,1173,3,"Female","Heterosexual"
"S012","Male_009_v",46,2,4827,"green","Fiction",0,2,4,1,1,1884,-3,"Female","Heterosexual"
"S012","Male_019_h",47,2,2667,"green","Fiction",0,0,1,1,1,1490,3,"Female","Heterosexual"
"S012","Opposite-sex_couple_025_h",48,2,6490,"red","Reality",5,5,6,1,1,2153,-3,"Female","Heterosexual"
"S012","Opposite-sex_couple_012_h",49,2,4402,"red","Reality",6,5,5,1,1,1251,3,"Female","Heterosexual"
"S012","Opposite-sex_couple_047_v",50,2,4980,"red","Reality",0,3,2,1,1,1986,3,"Female","Heterosexual"
"S206","Female_couple_021_h",1,2,6791,"blue","Fiction",0,1,2,1,1,1527,3,"Female","Homosexual"
"S206","Female_002_h",2,2,3865,"red","Reality",0,0,0,1,1,2040,0,"Female","Homosexual"
"S206","Female_008_v",3,2,3423,"red","Reality",0,0,0,1,1,2311,-1,"Female","Homosexual"
"S206","Female_couple_038_h",4,2,4221,"red","Reality",0,0,3,1,1,1095,2,"Female","Homosexual"
"S206","Female_couple_032_v",5,2,7219,"red","Reality",0,0,4,1,1,1655,-2,"Female","Homosexual"
"S206","Female_couple_008_v",6,2,3164,"blue","Fiction",0,0,0,1,1,1592,-3,"Female","Homosexual"
"S206","Female_couple_037_v",7,2,5781,"red","Reality",0,0,3,1,1,2039,0,"Female","Homosexual"
"S206","Female_022_h",8,2,3456,"red","Reality",0,0,0,1,1,1600,2,"Female","Homosexual"
"S206","Female_couple_003_h",9,2,5017,"red","Reality",0,0,1,1,1,1819,-3,"Female","Homosexual"
"S206","Female_couple_014_v",10,2,2951,"blue","Fiction",0,0,0,1,1,2366,0,"Female","Homosexual"
"S206","Female_015_v",11,2,3286,"blue","Fiction",0,0,0,1,1,1527,-3,"Female","Homosexual"
"S206","Female_017_v",12,2,3583,"red","Reality",0,0,2,1,1,1745,-1,"Female","Homosexual"
"S206","Female_024_v",13,2,3648,"blue","Fiction",0,0,3,1,1,2598,-1,"Female","Homosexual"
"S206","Female_couple_020_h",14,2,2934,"red","Reality",0,0,0,1,1,2748,0,"Female","Homosexual"
"S206","Female_001_h",15,2,3363,"blue","Fiction",0,0,2,1,1,1910,2,"Female","Homosexual"
"S206","Female_025_h",16,2,3676,"blue","Fiction",0,0,0,1,1,1458,3,"Female","Homosexual"
"S206","Female_014_v",17,2,3396,"blue","Fiction",0,0,0,1,1,5447,-2,"Female","Homosexual"
"S206","Female_couple_022_h",18,2,4900,"red","Reality",0,0,0,1,1,3557,2,"Female","Homosexual"
"S206","Female_023_h",19,2,4277,"blue","Fiction",0,0,3,1,1,1612,2,"Female","Homosexual"
"S206","Female_004_v",20,2,5945,"blue","Fiction",0,2,3,1,1,1581,-2,"Female","Homosexual"
"S206","Female_couple_034_h",21,2,4854,"blue","Fiction",0,1,4,1,1,1512,2,"Female","Homosexual"
"S206","Female_couple_015_h",22,2,3385,"red","Reality",0,0,0,1,1,2416,2,"Female","Homosexual"
"S206","Female_009_h",23,2,4657,"blue","Fiction",0,0,3,1,1,1481,-1,"Female","Homosexual"
"S206","Female_018_h",24,2,3929,"red","Reality",0,2,0,1,1,1795,-1,"Female","Homosexual"
"S206","Female_couple_025_h",25,2,4250,"blue","Fiction",0,0,0,1,1,1606,3,"Female","Homosexual"
"S206","Female_couple_040_h",26,2,11810,"red","Reality",0,0,4,1,1,2135,2,"Female","Homosexual"
"S206","Female_couple_024_h",27,2,3867,"blue","Fiction",0,2,6,1,1,1342,3,"Female","Homosexual"
"S206","Female_003_v",28,2,2652,"red","Reality",0,0,1,1,1,2151,-2,"Female","Homosexual"
"S206","Female_couple_013_h",29,2,3523,"red","Reality",0,0,2,1,1,1161,1,"Female","Homosexual"
"S206","Female_007_v",30,2,3014,"red","Reality",0,0,2,1,1,1264,2,"Female","Homosexual"
"S206","Female_couple_002_v",31,2,3822,"blue","Fiction",0,0,0,1,1,1165,1,"Female","Homosexual"
"S206","Female_couple_028_h",32,2,3249,"red","Reality",0,0,1,1,1,1233,2,"Female","Homosexual"
"S206","Female_021_h",33,2,2746,"blue","Fiction",0,0,0,1,1,2126,-3,"Female","Homosexual"
"S206","Female_012_v",34,2,2993,"blue","Fiction",0,0,1,1,1,1299,-2,"Female","Homosexual"
"S206","Female_020_v",35,2,3241,"red","Reality",0,0,0,1,1,1202,1,"Female","Homosexual"
"S206","Female_couple_023_h",36,2,5034,"red","Reality",0,3,2,1,1,1445,2,"Female","Homosexual"
"S206","Female_011_h",37,2,3552,"red","Reality",0,0,0,1,1,1325,-1,"Female","Homosexual"
"S206","Female_couple_009_v",38,2,3033,"red","Reality",0,0,0,1,1,1406,-2,"Female","Homosexual"
"S206","Female_016_h",39,2,2295,"red","Reality",0,0,0,1,1,2135,0,"Female","Homosexual"
"S206","Female_006_v",40,2,3335,"blue","Fiction",0,0,2,1,1,1183,-1,"Female","Homosexual"
"S206","Female_couple_016_v",41,2,4783,"blue","Fiction",0,3,6,1,1,1118,3,"Female","Homosexual"
"S206","Female_019_h",42,2,3149,"red","Reality",0,0,0,1,1,1508,0,"Female","Homosexual"
"S206","Female_005_v",43,2,4381,"red","Reality",0,0,0,1,1,2276,3,"Female","Homosexual"
"S206","Female_couple_010_h",44,2,3232,"blue","Fiction",0,0,0,1,1,1172,0,"Female","Homosexual"
"S206","Female_010_h",45,2,3085,"blue","Fiction",0,0,0,1,1,6150,0,"Female","Homosexual"
"S206","Female_couple_019_h",46,2,4777,"red","Reality",0,3,3,1,1,2514,-2,"Female","Homosexual"
"S206","Female_013_h",47,2,2981,"red","Reality",0,0,0,1,1,1224,1,"Female","Homosexual"
"S206","Female_couple_031_v",48,2,5604,"blue","Fiction",0,2,6,1,1,1336,2,"Female","Homosexual"
"S206","Female_couple_012_v",49,2,6423,"blue","Fiction",0,3,6,1,1,1516,2,"Female","Homosexual"
"S206","Female_couple_048_h",50,2,11906,"blue","Fiction",0,2,6,1,1,25082,0,"Female","Homosexual"
"S093","Opposite-sex_couple_013_h",1,2,21497,"red","Reality",0,2,1,1,1,1685,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_016_v",2,2,13643,"green","Fiction",2,2,3,1,1,2121,-3,"Male","Heterosexual"
"S093","Opposite-sex_couple_020_h",3,2,37055,"green","Fiction",4,5,4,1,1,3419,-1,"Male","Heterosexual"
"S093","Female_005_v",4,2,16201,"red","Reality",4,5,5,1,1,1774,3,"Male","Heterosexual"
"S093","Female_001_h",5,2,9606,"green","Fiction",4,5,5,1,1,1687,3,"Male","Heterosexual"
"S093","Female_008_v",6,2,6220,"red","Reality",4,4,4,1,1,1451,-3,"Male","Heterosexual"
"S093","Female_006_v",7,2,7819,"green","Fiction",5,4,3,1,1,3048,-3,"Male","Heterosexual"
"S093","Female_024_v",8,2,9551,"red","Reality",1,1,3,1,1,1815,3,"Male","Heterosexual"
"S093","Female_020_v",9,2,12278,"green","Fiction",5,5,6,1,1,2115,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_035_h",10,2,10196,"green","Fiction",2,3,4,1,1,2148,2,"Male","Heterosexual"
"S093","Female_007_v",11,2,4283,"red","Reality",1,1,1,1,1,2377,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_025_h",12,2,22464,"green","Fiction",6,5,4,1,1,1767,3,"Male","Heterosexual"
"S093","Female_015_v",13,2,6231,"green","Fiction",1,2,2,1,1,1757,-3,"Male","Heterosexual"
"S093","Opposite-sex_couple_018_h",14,2,6101,"green","Fiction",6,6,5,1,1,2414,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_007_h",15,2,4995,"red","Reality",1,2,1,1,1,1668,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_017_v",16,2,5171,"red","Reality",3,3,2,1,1,1510,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_023_h",17,2,4207,"red","Reality",1,2,2,1,1,3481,2,"Male","Heterosexual"
"S093","Female_003_v",18,2,5958,"red","Reality",4,5,4,1,1,1190,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_009_h",19,2,4419,"red","Reality",4,4,4,1,1,1563,-3,"Male","Heterosexual"
"S093","Opposite-sex_couple_022_v",20,2,2821,"green","Fiction",1,1,1,1,1,1929,-2,"Male","Heterosexual"
"S093","Opposite-sex_couple_048_h",21,2,2854,"green","Fiction",2,2,2,1,1,1752,2,"Male","Heterosexual"
"S093","Female_016_h",22,2,7536,"red","Reality",3,3,5,1,1,1342,-3,"Male","Heterosexual"
"S093","Opposite-sex_couple_019_v",23,2,10291,"red","Reality",0,3,3,1,1,1698,3,"Male","Heterosexual"
"S093","Female_012_v",24,2,8850,"green","Fiction",3,3,4,1,1,2944,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_012_h",25,2,4771,"red","Reality",6,5,5,1,1,1875,2,"Male","Heterosexual"
"S093","Opposite-sex_couple_024_h",26,2,5367,"red","Reality",4,5,4,1,1,1997,2,"Male","Heterosexual"
"S093","Opposite-sex_couple_042_h",27,2,3606,"red","Reality",3,4,4,1,1,1540,3,"Male","Heterosexual"
"S093","Female_002_h",28,2,3128,"green","Fiction",5,5,5,1,1,2319,-3,"Male","Heterosexual"
"S093","Female_023_h",29,2,3314,"green","Fiction",5,5,4,1,1,2017,-3,"Male","Heterosexual"
"S093","Female_021_h",30,2,6440,"red","Reality",5,5,6,1,1,2923,3,"Male","Heterosexual"
"S093","Female_010_h",31,2,7156,"red","Reality",2,4,3,1,1,1565,2,"Male","Heterosexual"
"S093","Opposite-sex_couple_014_h",32,2,4838,"green","Fiction",5,5,5,1,1,1912,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_008_h",33,2,5324,"green","Fiction",2,2,3,1,1,2058,2,"Male","Heterosexual"
"S093","Opposite-sex_couple_002_h",34,2,4325,"red","Reality",2,3,3,1,1,2213,-2,"Male","Heterosexual"
"S093","Opposite-sex_couple_011_h",35,2,2944,"green","Fiction",0,1,2,1,1,1343,-3,"Male","Heterosexual"
"S093","Opposite-sex_couple_001_v",36,2,2981,"green","Fiction",1,1,1,1,1,1700,-3,"Male","Heterosexual"
"S093","Female_017_v",37,2,4031,"green","Fiction",2,2,3,1,1,4215,-2,"Male","Heterosexual"
"S093","Female_004_v",38,2,3681,"red","Reality",1,1,1,1,1,1402,-3,"Male","Heterosexual"
"S093","Female_013_h",39,2,7063,"green","Fiction",3,2,2,1,1,2895,3,"Male","Heterosexual"
"S093","Female_018_h",40,2,7064,"red","Reality",5,5,5,1,1,1702,3,"Male","Heterosexual"
"S093","Female_014_v",41,2,3611,"red","Reality",2,2,3,1,1,2300,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_047_v",42,2,4290,"red","Reality",1,2,3,1,1,2049,-3,"Male","Heterosexual"
"S093","Female_025_h",43,2,2607,"green","Fiction",1,1,1,1,1,1954,2,"Male","Heterosexual"
"S093","Female_019_h",44,2,3739,"green","Fiction",4,5,5,1,1,3360,2,"Male","Heterosexual"
"S093","Opposite-sex_couple_033_v",45,2,3722,"green","Fiction",3,3,4,1,1,1930,2,"Male","Heterosexual"
"S093","Female_022_h",46,2,5690,"red","Reality",6,6,5,1,1,4621,2,"Male","Heterosexual"
"S093","Opposite-sex_couple_015_h",47,2,4529,"red","Reality",3,4,5,1,1,1568,3,"Male","Heterosexual"
"S093","Opposite-sex_couple_005_h",48,2,4893,"red","Reality",6,5,5,1,1,1677,2,"Male","Heterosexual"
"S093","Female_011_h",49,2,4774,"red","Reality",2,3,3,1,1,1748,3,"Male","Heterosexual"
"S093","Female_009_h",50,2,5931,"green","Fiction",4,5,5,1,1,1562,-3,"Male","Heterosexual"
"S070","Male_025_v",1,2,11485,"red","Reality",0,0,0,1,1,1929,1,"Female","Heterosexual"
"S070","Opposite-sex_couple_018_h",2,2,7567,"red","Reality",6,6,6,1,1,1730,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_024_h",3,2,6782,"blue","Fiction",5,5,4,1,1,1628,3,"Female","Heterosexual"
"S070","Male_021_h",4,2,6823,"red","Reality",4,4,4,1,1,1492,3,"Female","Heterosexual"
"S070","Male_003_v",5,2,5469,"blue","Fiction",6,6,5,1,1,1532,1,"Female","Heterosexual"
"S070","Opposite-sex_couple_014_h",6,2,4452,"red","Reality",6,6,6,1,1,1428,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_048_h",7,2,4174,"red","Reality",6,6,6,1,1,5237,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_022_v",8,2,3919,"red","Reality",4,4,4,1,1,1520,1,"Female","Heterosexual"
"S070","Opposite-sex_couple_035_h",9,2,4296,"blue","Fiction",4,4,5,1,1,1682,-3,"Female","Heterosexual"
"S070","Male_009_v",10,2,4004,"blue","Fiction",5,5,5,1,1,1329,3,"Female","Heterosexual"
"S070","Male_015_v",11,2,5143,"blue","Fiction",0,0,0,1,1,2609,-3,"Female","Heterosexual"
"S070","Male_016_v",12,2,5232,"blue","Fiction",6,5,5,1,1,1766,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_020_h",13,2,4395,"blue","Fiction",6,6,5,1,1,2755,-1,"Female","Heterosexual"
"S070","Male_014_v",14,2,4710,"red","Reality",6,6,6,1,1,1369,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_019_v",15,2,6384,"blue","Fiction",3,3,3,1,1,1380,-3,"Female","Heterosexual"
"S070","Male_017_v",16,2,4301,"red","Reality",0,0,0,1,1,1886,-3,"Female","Heterosexual"
"S070","Opposite-sex_couple_012_h",17,2,4486,"red","Reality",6,6,6,1,1,1447,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_005_h",18,2,4812,"blue","Fiction",6,6,6,1,1,1773,3,"Female","Heterosexual"
"S070","Male_018_v",19,2,4472,"red","Reality",0,0,0,1,1,1385,1,"Female","Heterosexual"
"S070","Male_013_v",20,2,4191,"red","Reality",0,0,0,1,1,1898,-2,"Female","Heterosexual"
"S070","Male_020_v",21,2,4715,"red","Reality",1,1,1,1,1,3415,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_011_h",22,2,4293,"red","Reality",4,4,4,1,1,2104,3,"Female","Heterosexual"
"S070","Male_001_v",23,2,4687,"red","Reality",0,0,0,1,1,1347,-3,"Female","Heterosexual"
"S070","Opposite-sex_couple_007_h",24,2,4663,"blue","Fiction",4,3,4,1,1,2543,3,"Female","Heterosexual"
"S070","Male_012_h",25,2,4432,"red","Reality",0,0,0,1,1,1836,-2,"Female","Heterosexual"
"S070","Opposite-sex_couple_033_v",26,2,4801,"red","Reality",6,5,5,1,1,1919,1,"Female","Heterosexual"
"S070","Opposite-sex_couple_001_v",27,2,4814,"red","Reality",2,2,2,1,1,1662,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_015_h",28,2,4079,"blue","Fiction",4,4,4,1,1,2118,-1,"Female","Heterosexual"
"S070","Opposite-sex_couple_042_h",29,2,4799,"red","Reality",3,3,2,1,1,1541,3,"Female","Heterosexual"
"S070","Male_004_v",30,2,4796,"blue","Fiction",5,5,4,1,1,1538,-3,"Female","Heterosexual"
"S070","Opposite-sex_couple_008_h",31,2,4320,"red","Reality",5,5,5,1,1,1895,3,"Female","Heterosexual"
"S070","Male_005_v",32,2,4507,"red","Reality",5,5,5,1,1,2241,-3,"Female","Heterosexual"
"S070","Opposite-sex_couple_017_v",33,2,4273,"blue","Fiction",4,4,4,1,1,2318,2,"Female","Heterosexual"
"S070","Male_008_v",34,2,6022,"red","Reality",6,5,6,1,1,2527,3,"Female","Heterosexual"
"S070","Male_002_v",35,2,4165,"blue","Fiction",0,0,0,1,1,2168,-1,"Female","Heterosexual"
"S070","Opposite-sex_couple_013_h",36,2,4445,"blue","Fiction",0,0,0,1,1,2246,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_009_h",37,2,4128,"red","Reality",5,5,5,1,1,1837,-2,"Female","Heterosexual"
"S070","Opposite-sex_couple_047_v",38,2,5001,"red","Reality",3,3,2,1,1,1622,-2,"Female","Heterosexual"
"S070","Opposite-sex_couple_023_h",39,2,4172,"blue","Fiction",5,5,5,1,1,1485,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_016_v",40,2,4326,"red","Reality",4,5,4,1,1,1694,3,"Female","Heterosexual"
"S070","Male_024_h",41,2,4314,"red","Reality",5,5,5,1,1,2081,-3,"Female","Heterosexual"
"S070","Male_022_v",42,2,4654,"blue","Fiction",6,6,6,1,1,1868,3,"Female","Heterosexual"
"S070","Male_006_v",43,2,4062,"blue","Fiction",0,0,0,1,1,2403,1,"Female","Heterosexual"
"S070","Opposite-sex_couple_025_h",44,2,4493,"blue","Fiction",6,6,6,1,1,1682,3,"Female","Heterosexual"
"S070","Opposite-sex_couple_002_h",45,2,4589,"blue","Fiction",5,4,5,1,1,1833,3,"Female","Heterosexual"
"S070","Male_007_h",46,2,4316,"blue","Fiction",0,0,0,1,1,1429,-1,"Female","Heterosexual"
"S070","Male_010_v",47,2,4069,"blue","Fiction",0,0,0,1,1,2517,2,"Female","Heterosexual"
"S070","Male_011_v",48,2,4087,"blue","Fiction",0,0,0,1,1,2084,-3,"Female","Heterosexual"
"S070","Male_019_h",49,2,4142,"red","Reality",3,3,3,1,1,2430,2,"Female","Heterosexual"
"S070","Male_023_v",50,2,3810,"blue","Fiction",4,4,5,1,1,1878,-1,"Female","Heterosexual"
"S188","Male_010_v",1,2,10788,"green","Fiction",0,5,5,1,1,2088,2,"Female","Heterosexual"
"S188","Male_014_v",2,2,9737,"green","Fiction",0,5,5,1,1,1307,-1,"Female","Heterosexual"
"S188","Opposite-sex_couple_007_h",3,2,5676,"green","Fiction",0,4,4,1,1,1186,3,"Female","Heterosexual"
"S188","Opposite-sex_couple_002_h",4,2,6724,"green","Fiction",0,5,5,1,1,794,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_015_h",5,2,4859,"green","Fiction",0,5,5,1,1,1141,2,"Female","Heterosexual"
"S188","Male_005_v",6,2,11033,"blue","Reality",0,4,5,1,1,6254,-1,"Female","Heterosexual"
"S188","Opposite-sex_couple_033_v",7,2,4173,"blue","Reality",0,5,5,1,1,2058,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_047_v",8,2,3821,"green","Fiction",0,3,4,1,1,948,-2,"Female","Heterosexual"
"S188","Opposite-sex_couple_024_h",9,2,4355,"green","Fiction",0,5,5,1,1,1156,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_022_v",10,2,7464,"blue","Reality",0,4,5,1,1,1312,1,"Female","Heterosexual"
"S188","Male_021_h",11,2,5263,"green","Fiction",0,4,5,1,1,972,-3,"Female","Heterosexual"
"S188","Male_015_v",12,2,3760,"blue","Reality",0,5,5,1,1,2454,1,"Female","Heterosexual"
"S188","Male_004_v",13,2,6581,"green","Fiction",0,5,4,1,1,1064,-2,"Female","Heterosexual"
"S188","Opposite-sex_couple_042_h",14,2,4135,"green","Fiction",0,4,5,1,1,920,3,"Female","Heterosexual"
"S188","Opposite-sex_couple_012_h",15,2,6801,"green","Fiction",0,5,5,1,1,1119,3,"Female","Heterosexual"
"S188","Opposite-sex_couple_025_h",16,2,5299,"blue","Reality",0,5,5,1,1,1207,3,"Female","Heterosexual"
"S188","Opposite-sex_couple_019_v",17,2,4899,"green","Fiction",0,4,5,1,1,998,3,"Female","Heterosexual"
"S188","Male_024_h",18,2,4780,"green","Fiction",0,4,5,1,1,1470,-2,"Female","Heterosexual"
"S188","Male_025_v",19,2,3899,"blue","Reality",0,3,4,1,1,1120,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_023_h",20,2,6176,"blue","Reality",0,5,5,1,1,1133,2,"Female","Heterosexual"
"S188","Male_023_v",21,2,4228,"green","Fiction",0,5,5,1,1,2411,-2,"Female","Heterosexual"
"S188","Opposite-sex_couple_018_h",22,2,3224,"blue","Reality",0,5,5,1,1,1179,3,"Female","Heterosexual"
"S188","Male_022_v",23,2,6650,"green","Fiction",0,5,4,1,1,1491,-3,"Female","Heterosexual"
"S188","Male_003_v",24,2,3919,"green","Fiction",0,5,5,1,1,2318,1,"Female","Heterosexual"
"S188","Opposite-sex_couple_014_h",25,2,4063,"blue","Reality",0,5,5,1,1,1139,2,"Female","Heterosexual"
"S188","Male_008_v",26,2,4045,"blue","Reality",0,5,5,1,1,1070,-3,"Female","Heterosexual"
"S188","Opposite-sex_couple_020_h",27,2,3355,"green","Fiction",0,5,5,1,1,1340,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_035_h",28,2,4139,"blue","Reality",0,4,6,1,1,1174,2,"Female","Heterosexual"
"S188","Male_007_h",29,2,6563,"blue","Reality",0,3,4,1,1,1266,0,"Female","Heterosexual"
"S188","Opposite-sex_couple_009_h",30,2,3272,"blue","Reality",0,5,5,1,1,1090,2,"Female","Heterosexual"
"S188","Male_017_v",31,2,4074,"blue","Reality",0,3,4,1,1,1178,-2,"Female","Heterosexual"
"S188","Opposite-sex_couple_048_h",32,2,4881,"blue","Reality",0,5,6,1,1,1406,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_001_v",33,2,4275,"green","Fiction",0,4,5,1,1,1955,2,"Female","Heterosexual"
"S188","Male_013_v",34,2,3506,"blue","Reality",0,4,4,1,1,1762,1,"Female","Heterosexual"
"S188","Male_018_v",35,2,3682,"blue","Reality",0,3,4,1,1,1851,2,"Female","Heterosexual"
"S188","Male_016_v",36,2,5155,"blue","Reality",0,3,4,1,1,2425,0,"Female","Heterosexual"
"S188","Opposite-sex_couple_017_v",37,2,5389,"green","Fiction",0,4,5,1,1,1518,1,"Female","Heterosexual"
"S188","Male_011_v",38,2,5316,"green","Fiction",0,3,4,1,1,1203,-2,"Female","Heterosexual"
"S188","Male_020_v",39,2,2764,"blue","Reality",0,5,5,1,1,919,-3,"Female","Heterosexual"
"S188","Male_002_v",40,2,3282,"green","Fiction",0,3,4,1,1,1595,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_016_v",41,2,3215,"blue","Reality",0,4,4,1,1,1132,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_008_h",42,2,3001,"blue","Reality",0,5,5,1,1,943,2,"Female","Heterosexual"
"S188","Opposite-sex_couple_011_h",43,2,4414,"blue","Reality",0,4,6,1,1,1335,2,"Female","Heterosexual"
"S188","Male_001_v",44,2,3353,"green","Fiction",0,3,4,1,1,1271,-2,"Female","Heterosexual"
"S188","Male_006_v",45,2,4630,"blue","Reality",0,5,5,1,1,1724,3,"Female","Heterosexual"
"S188","Male_009_v",46,2,4406,"blue","Reality",0,6,6,1,1,1291,3,"Female","Heterosexual"
"S188","Male_019_h",47,2,3999,"green","Fiction",0,3,4,1,1,1070,-2,"Female","Heterosexual"
"S188","Opposite-sex_couple_013_h",48,2,4502,"green","Fiction",0,5,5,1,1,1504,-2,"Female","Heterosexual"
"S188","Opposite-sex_couple_005_h",49,2,4421,"blue","Reality",0,5,5,1,1,1293,-2,"Female","Heterosexual"
"S188","Male_012_h",50,2,4126,"blue","Reality",0,5,4,1,1,1435,0,"Female","Heterosexual"
"S207","Male_023_v",1,2,8150,"red","Fiction",2,2,3,1,1,1626,-1,"Other","Bisexual"
"S207","Male_014_v",2,2,6042,"green","Reality",4,5,6,1,1,2814,2,"Other","Bisexual"
"S207","Male_couple_009_v",3,2,5712,"green","Reality",5,6,6,1,1,1275,-1,"Other","Bisexual"
"S207","Male_couple_047_h",4,2,6511,"green","Reality",4,4,6,1,1,1585,-1,"Other","Bisexual"
"S207","Male_021_h",5,2,8107,"red","Fiction",2,3,3,1,1,1484,1,"Other","Bisexual"
"S207","Male_006_v",6,2,6506,"green","Reality",4,6,6,1,1,1670,3,"Other","Bisexual"
"S207","Male_008_v",7,2,4687,"red","Fiction",4,5,4,1,1,2018,0,"Other","Bisexual"
"S207","Male_018_v",8,2,10172,"green","Reality",2,4,4,1,1,1873,2,"Other","Bisexual"
"S207","Male_024_h",9,2,6489,"green","Reality",5,6,5,1,1,3178,0,"Other","Bisexual"
"S207","Male_011_v",10,2,7134,"red","Fiction",1,1,3,1,1,1500,-1,"Other","Bisexual"
"S207","Male_couple_006_h",11,2,6034,"green","Reality",2,3,6,1,1,1137,3,"Other","Bisexual"
"S207","Male_couple_007_v",12,2,3125,"red","Fiction",0,1,0,1,1,1200,-3,"Other","Bisexual"
"S207","Male_020_v",13,2,3541,"green","Reality",2,4,4,1,1,2347,1,"Other","Bisexual"
"S207","Male_couple_010_h",14,2,8290,"red","Fiction",3,5,5,1,1,4644,0,"Other","Bisexual"
"S207","Male_001_v",15,2,13579,"red","Fiction",5,5,4,1,1,1229,3,"Other","Bisexual"
"S207","Male_couple_025_v",16,2,4819,"green","Reality",5,6,6,1,1,1086,3,"Other","Bisexual"
"S207","Male_009_v",17,2,7580,"green","Reality",1,3,3,1,1,891,-3,"Other","Bisexual"
"S207","Male_015_v",18,2,8740,"red","Fiction",2,5,4,1,1,1038,3,"Other","Bisexual"
"S207","Male_couple_044_h",19,2,4986,"red","Fiction",3,3,6,1,1,4011,2,"Other","Bisexual"
"S207","Male_couple_015_v",20,2,5585,"red","Fiction",4,6,5,1,1,1126,3,"Other","Bisexual"
"S207","Male_012_h",21,2,5159,"red","Fiction",4,6,5,1,1,1200,1,"Other","Bisexual"
"S207","Male_013_v",22,2,3634,"green","Reality",4,6,5,1,1,1314,2,"Other","Bisexual"
"S207","Male_couple_023_v",23,2,4667,"green","Reality",5,5,5,1,1,1007,3,"Other","Bisexual"
"S207","Male_016_v",24,2,6531,"green","Reality",4,6,5,1,1,1392,1,"Other","Bisexual"
"S207","Male_017_v",25,2,12101,"red","Fiction",5,5,6,1,1,1362,-1,"Other","Bisexual"
"S207","Male_couple_033_v",26,2,6353,"green","Reality",4,5,6,1,1,3356,2,"Other","Bisexual"
"S207","Male_couple_020_h",27,2,11948,"green","Reality",6,6,6,1,1,1045,3,"Other","Bisexual"
"S207","Male_couple_012_v",28,2,3261,"green","Reality",4,4,6,1,1,1489,2,"Other","Bisexual"
"S207","Male_022_v",29,2,5352,"green","Reality",3,4,5,1,1,1101,-1,"Other","Bisexual"
"S207","Male_003_v",30,2,4131,"red","Fiction",4,5,4,1,1,1508,1,"Other","Bisexual"
"S207","Male_couple_011_v",31,2,4934,"green","Reality",2,4,4,1,1,1675,-1,"Other","Bisexual"
"S207","Male_007_h",32,2,3448,"red","Fiction",3,4,4,1,1,3547,0,"Other","Bisexual"
"S207","Male_couple_018_h",33,2,4354,"red","Fiction",3,4,6,1,1,2034,3,"Other","Bisexual"
"S207","Male_couple_022_v",34,2,3629,"red","Fiction",4,6,5,1,1,1556,-2,"Other","Bisexual"
"S207","Male_couple_013_h",35,2,4382,"red","Fiction",3,4,4,1,1,1080,3,"Other","Bisexual"
"S207","Male_couple_002_h",36,2,3941,"red","Fiction",5,4,5,1,1,1608,2,"Other","Bisexual"
