Participant,Stimulus,Trial,Time,Gaze_x,Gaze_y,Type,Target_TopLeft_x,Target_TopLeft_y,Target_BottomRight_x,Target_BottomRight_y
S001,Male_008_v,7.0,1.285,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.354,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.413,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.48,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.544,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.61,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.668,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.731,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.798,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_008_v,7.0,1.886,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_018_h,8.0,0.0,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,0.066,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,0.106,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,0.149,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,0.183,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,0.285,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,0.366,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_018_h,8.0,-0.185,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,-0.125,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.001,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.09,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.161,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.217,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.276,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.329,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.389,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.451,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.515,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.576,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.641,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.704,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.768,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.824,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.877,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.93,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,0.985,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.044,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.099,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.159,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.223,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.298,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.372,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.438,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.51,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.586,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.657,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.711,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.774,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.845,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_018_h,8.0,1.913,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.001,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.034,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.069,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.103,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.2,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.294,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.351,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,0.406,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_025_h,9.0,-0.077,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.0,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.078,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.144,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.208,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.275,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.342,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.405,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.464,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.526,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.592,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.659,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.729,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.791,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.844,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.915,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,0.974,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.04,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.107,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.166,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.225,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.292,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.354,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.416,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.476,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.537,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.605,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.665,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.728,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.78,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.839,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_025_h,9.0,1.897,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.0,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.034,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.069,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.144,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.221,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.275,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.341,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,0.415,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_015_h,10.0,-0.118,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.001,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.083,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.151,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.235,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.29,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.346,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.415,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.483,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.554,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.622,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.681,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.742,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.798,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.858,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.925,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,0.983,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.047,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.102,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.16,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.231,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.29,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.355,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.417,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.48,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.548,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.612,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.675,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.742,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.802,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.874,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_015_h,10.0,1.934,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.001,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.034,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.068,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.11,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.214,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.287,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.354,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,0.413,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_045_h,11.0,-0.152,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.0,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.064,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.157,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.222,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.29,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.351,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.404,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.475,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.545,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.622,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.676,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.736,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.791,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.846,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.904,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,0.957,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.017,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.077,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.143,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.201,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.266,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.329,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.387,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.444,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.499,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.554,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.615,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.671,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.727,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.794,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.854,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_045_h,11.0,1.921,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.0,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.035,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.069,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.103,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.198,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.269,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.328,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,0.399,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_010_h,12.0,-0.137,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.001,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.07,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.135,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.197,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.272,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.333,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.404,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.475,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.542,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.606,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.663,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.721,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.775,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.835,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.904,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,0.972,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.034,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.097,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.166,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.242,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.31,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.378,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.461,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.585,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.663,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.746,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.817,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_010_h,12.0,1.895,441.0,268.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Male_018_v,13.0,0.001,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_018_v,13.0,0.131,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_018_v,13.0,0.219,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_018_v,13.0,0.318,441.0,268.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_018_v,13.0,-0.108,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,-0.039,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.0,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.082,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.159,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.228,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.289,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.359,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.427,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_018_v,13.0,0.489,441.0,268.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
