Participant,Item,Order1,RT1,Condition,Duration1,ISI1,Cue_Color,Cue_Duration,Arousal,Valence,Enticement,Order2,RT2,Duration2,ISI2,Realness,Type,Category,Orientation,Norms_Arousal,Norms_Valence,Luminance,Contrast,Entropy,Complexity,Red,Green
S088,Faces_349_h,45,5.140400000000373,Photograph,2500.0,500.0,red,1250.0,0.0,-0.02,0.0,9,1.5581000000005587,1000.0,500.0,0.78,Non-erotic,Faces,h,2.75,5.65,30.7027,59.0963,7.5596,215553,0.697,0.5981
S088,Faces_351_h,46,4.429899999999441,Photograph,2500.0,500.0,red,1250.0,0.0,-0.04,0.0,46,1.5025,1000.0,500.0,0.75,Non-erotic,Faces,h,4.5,7.1,35.4262,73.7229,7.3716,170646,2.8311,6.4751
S088,Female_002_h,47,4.974100000000559,AI-Generated,2500.0,500.0,blue,1250.0,0.83,0.52,0.8,44,1.1564000000003722,1000.0,500.0,0.78,Erotic,Female,h,5.85,7.4,32.6608,57.3367,7.5265,428384,0.1224,13.5464
S088,Male_005_v,48,2.940100000000559,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-1.0,0.0,60,0.9235999999996276,1000.0,500.0,0.25,Erotic,Male,v,4.75,3.2,19.09,43.8873,6.7516,170084,11.4089,17.2027
S088,Male_012_h,49,4.826100000000559,Photograph,2500.0,500.0,red,1250.0,0.0,-0.98,0.0,13,1.3215999999996277,1000.0,500.0,0.71,Erotic,Male,h,2.95,3.55,76.3947,43.9723,7.2393,331233,4.1326,8.2885
S088,Male_015_v,50,3.1235,Photograph,2500.0,500.0,red,1250.0,0.0,-0.56,0.01,36,1.2715,1000.0,500.0,0.1,Erotic,Male,v,2.7,4.8,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S088,Male_017_v,51,6.565100000000559,Photograph,2500.0,500.0,red,1250.0,0.0,-0.06,0.0,31,1.6372000000001865,1000.0,500.0,0.02,Erotic,Male,v,4.0,3.8,31.538,56.3546,7.2051,276400,5.2385,7.6499
S088,Male_014_v,52,3.0545,Photograph,2500.0,500.0,red,1250.0,0.0,-1.0,0.01,1,5.146299999999814,1000.0,500.0,0.82,Erotic,Male,v,3.95,3.6,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S088,People_187_h,53,5.593200000000186,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.08,0.02,29,1.6803999999994412,1000.0,500.0,0.36,Non-erotic,People,h,4.55,6.9,48.6317,72.6593,7.9149,445830,-1.5361,3.8181
S088,Female_017_v,54,4.075600000000559,AI-Generated,2500.0,500.0,blue,1250.0,0.66,0.42,0.72,40,0.7636000000005588,1000.0,500.0,0.77,Erotic,Female,v,5.75,7.2,30.0066,71.3798,7.3457,261977,11.5136,10.9459
S088,Male_020_v,55,3.0677000000001864,Photograph,2500.0,500.0,red,1250.0,0.0,-1.0,0.0,33,2.0009000000003723,1000.0,500.0,0.28,Erotic,Male,v,3.25,3.95,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S088,People_157_h,56,3.9915,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.06,0.77,41,0.9143999999994412,1000.0,500.0,0.77,Non-erotic,People,h,3.05,5.25,39.5283,67.7615,7.7856,400343,4.2241,5.451
S088,Faces_314_h,57,5.118800000000745,Photograph,2500.0,500.0,red,1250.0,0.0,-0.06,0.0,57,1.155300000000745,1000.0,500.0,0.69,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S088,Female_023_h,58,4.252400000000373,Photograph,2500.0,500.0,red,1250.0,0.7,0.38,0.66,45,0.8145999999996275,1000.0,500.0,0.76,Erotic,Female,h,5.4,6.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S088,Male_007_h,59,3.2355,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-1.0,0.0,35,1.1562000000001864,1000.0,500.0,0.24,Erotic,Male,h,4.05,3.3,50.1922,54.4775,7.6965,469938,3.1066,14.9059
S088,Female_011_h,60,4.013799999999813,Photograph,2500.0,500.0,red,1250.0,0.8,0.6,0.8,17,2.2252999999998138,1000.0,500.0,0.87,Erotic,Female,h,5.85,7.6,59.689,56.5583,7.4167,142606,7.0771,8.9211
S107,Faces_335_h,1,12.064900000000373,Photograph,2500.0,500.0,red,1250.0,0.0,0.0,0.14,32,3.7365,1000.0,500.0,0.78,Non-erotic,Faces,h,2.5,5.55,38.8455,76.9787,7.6725,194229,0.9408,3.6752
S107,Male_011_v,2,9.798799999998883,Photograph,2500.0,500.0,red,1250.0,0.75,0.42,0.67,1,4.181400000000372,1000.0,500.0,0.85,Erotic,Male,v,3.15,4.6,40.2007,66.7949,7.44,265717,8.1808,11.1864
S107,Male_020_v,3,7.154,Photograph,2500.0,500.0,red,1250.0,0.87,0.72,0.84,17,2.0307999999988824,1000.0,500.0,0.95,Erotic,Male,v,3.25,3.95,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S107,Male_012_h,4,7.9985,AI-Generated,2500.0,500.0,blue,1250.0,0.63,0.2,0.6,25,2.0597000000011176,1000.0,500.0,0.98,Erotic,Male,h,2.95,3.55,76.3947,43.9723,7.2393,331233,4.1326,8.2885
S107,People_116_h,5,13.961599999999628,Photograph,2500.0,500.0,red,1250.0,0.0,0.06,0.23,11,2.0594000000003727,1000.0,500.0,0.92,Non-erotic,People,h,3.95,6.55,36.0174,75.2758,7.6169,324300,-0.8448,-1.976
S107,Female_017_v,6,10.568599999999627,AI-Generated,2500.0,500.0,blue,1250.0,0.92,0.74,0.86,14,2.5392000000011175,1000.0,500.0,0.94,Erotic,Female,v,5.75,7.2,30.0066,71.3798,7.3457,261977,11.5136,10.9459
S107,Female_018_h,7,7.101,Photograph,2500.0,500.0,red,1250.0,0.99,0.86,0.9,52,1.887,1000.0,500.0,0.94,Erotic,Female,h,6.5,7.45,73.3265,38.1936,6.9748,275330,3.457,12.5327
S107,Male_013_v,8,9.941400000000373,AI-Generated,2500.0,500.0,blue,1250.0,0.69,0.34,0.62,23,3.426300000000745,1000.0,500.0,0.42,Erotic,Male,v,3.75,3.7,44.0686,86.7349,7.4514,293448,11.5375,24.8859
S107,Faces_314_h,9,6.877199999999255,Photograph,2500.0,500.0,red,1250.0,0.0,0.0,0.64,28,2.264800000000745,1000.0,500.0,0.8,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S107,Male_008_v,10,6.6415,Photograph,2500.0,500.0,red,1250.0,0.75,0.58,0.68,55,2.0895,1000.0,500.0,0.87,Erotic,Male,v,4.45,3.4,49.8422,61.1046,7.609,207491,14.1516,16.1108
S107,Faces_349_h,11,7.700099999999628,Photograph,2500.0,500.0,red,1250.0,0.0,0.16,0.36,5,1.6322999999988823,1000.0,500.0,0.89,Non-erotic,Faces,h,2.75,5.65,30.7027,59.0963,7.5596,215553,0.697,0.5981
S107,Male_005_v,12,11.9465,AI-Generated,2500.0,500.0,blue,1250.0,0.5,-0.22,0.5,49,2.1152000000011175,1000.0,500.0,0.22,Erotic,Male,v,4.75,3.2,19.09,43.8873,6.7516,170084,11.4089,17.2027
S107,Female_002_h,13,6.355300000000745,AI-Generated,2500.0,500.0,blue,1250.0,0.64,0.32,0.62,15,2.5049000000003727,1000.0,500.0,0.91,Erotic,Female,h,5.85,7.4,32.6608,57.3367,7.5265,428384,0.1224,13.5464
S107,Female_005_v,14,8.279400000000372,AI-Generated,2500.0,500.0,blue,1250.0,0.55,-0.12,0.42,7,2.322,1000.0,500.0,0.9,Erotic,Female,v,5.6,6.25,44.8525,70.3649,7.6863,270082,11.7249,10.9722
S107,Female_013_h,15,6.227900000000372,Photograph,2500.0,500.0,red,1250.0,0.73,0.24,0.62,22,2.6062999999988823,1000.0,500.0,0.9,Erotic,Female,h,5.5,6.85,21.5101,68.6277,4.6639,137297,3.4277,3.1779
S107,People_157_h,16,8.551900000000373,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.0,0.43,26,2.532300000000745,1000.0,500.0,0.99,Non-erotic,People,h,3.05,5.25,39.5283,67.7615,7.7856,400343,4.2241,5.451
S107,Female_020_v,17,5.337199999999255,AI-Generated,2500.0,500.0,blue,1250.0,0.5,0.0,0.5,16,1.381,1000.0,500.0,0.99,Erotic,Female,v,6.2,7.35,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S107,People_187_h,18,10.167800000000744,Photograph,2500.0,500.0,red,1250.0,0.0,0.16,0.56,45,2.89360000000149,1000.0,500.0,0.92,Non-erotic,People,h,4.55,6.9,48.6317,72.6593,7.9149,445830,-1.5361,3.8181
S107,Female_016_h,19,8.1525,Photograph,2500.0,500.0,red,1250.0,0.11,0.0,0.37,9,2.1455,1000.0,500.0,0.94,Erotic,Female,h,4.5,6.65,52.7456,37.7359,7.2035,198286,33.7434,20.4305
S107,Female_011_h,20,5.301200000001118,Photograph,2500.0,500.0,red,1250.0,0.63,0.02,0.58,54,1.9135,1000.0,500.0,0.76,Erotic,Female,h,5.85,7.6,59.689,56.5583,7.4167,142606,7.0771,8.9211
S107,Female_009_h,21,6.2015,Photograph,2500.0,500.0,red,1250.0,0.73,0.08,0.59,43,2.8674000000003725,1000.0,500.0,0.71,Erotic,Female,h,5.55,6.9,43.0143,73.5278,6.6181,176869,11.341,22.514
S107,People_169_h,22,7.8005,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.14,0.21,21,1.9459000000003723,1000.0,500.0,0.96,Non-erotic,People,h,4.15,6.6,54.9775,81.4202,7.7471,466618,0.3259,3.9071
S107,People_132_h,23,7.9655,Photograph,2500.0,500.0,red,1250.0,0.0,-0.52,0.0,18,1.901699999999255,1000.0,500.0,0.98,Non-erotic,People,h,3.5,4.9,46.8945,57.9992,7.5629,211838,-2.9026,11.8506
S107,Faces_352_h,24,7.436900000000372,Photograph,2500.0,500.0,red,1250.0,0.0,-0.46,0.16,35,1.594800000000745,1000.0,500.0,0.65,Non-erotic,Faces,h,4.15,6.7,39.6994,55.2244,7.6593,293080,1.4487,1.8242
S107,Male_001_v,25,6.4325,AI-Generated,2500.0,500.0,blue,1250.0,0.55,-0.02,0.55,2,2.846300000000745,1000.0,500.0,0.99,Erotic,Male,v,3.7,4.25,60.0397,72.0716,7.7395,265152,4.5447,6.449
S107,Female_006_v,26,5.910900000000373,AI-Generated,2500.0,500.0,blue,1250.0,0.61,0.18,0.56,8,2.3667000000011176,1000.0,500.0,0.83,Erotic,Female,v,5.7,7.1,63.1318,63.865,7.7492,186016,2.4502,14.6292
S107,Faces_328_v,27,6.4095,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.08,0.01,42,2.584799999998882,1000.0,500.0,0.88,Non-erotic,Faces,v,2.7,4.85,35.5883,57.6711,7.3988,171031,-0.3112,-1.7416
S107,Male_014_v,28,5.6860999999996285,AI-Generated,2500.0,500.0,blue,1250.0,0.57,-0.02,0.42,58,2.2649000000003725,1000.0,500.0,0.83,Erotic,Male,v,3.95,3.6,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S107,Faces_234_h,29,6.858099999999628,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.48,0.3,27,3.3740999999996273,1000.0,500.0,0.81,Non-erotic,Faces,h,4.0,6.2,41.9783,67.2103,7.8073,506847,-3.0751,15.1934
S107,Male_022_v,30,7.0193000000007455,Photograph,2500.0,500.0,red,1250.0,0.95,0.5,0.75,24,1.8212999999988824,1000.0,500.0,0.99,Erotic,Male,v,5.15,3.1,43.1253,52.5585,7.6091,257785,2.6258,12.346
S107,Male_016_v,31,6.889800000000745,AI-Generated,2500.0,500.0,blue,1250.0,0.58,0.14,0.54,47,3.3159000000003727,1000.0,500.0,0.86,Erotic,Male,v,3.6,3.5,50.2338,45.7527,7.4858,216444,12.4281,14.1233
S107,People_056_h,32,6.4345,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.02,0.24,44,2.31,1000.0,500.0,0.77,Non-erotic,People,h,2.15,5.15,37.8293,68.5276,7.7565,159859,-0.427,2.1235
S107,People_176_h,33,7.993599999999628,Photograph,2500.0,500.0,red,1250.0,0.0,0.06,0.3,13,1.8198999999985097,1000.0,500.0,0.94,Non-erotic,People,h,4.4,7.1,74.0151,69.2438,6.6467,271588,0.256,0.081
S107,Male_024_h,34,6.795099999999628,Photograph,2500.0,500.0,red,1250.0,0.63,0.0,0.57,48,2.225800000000745,1000.0,500.0,0.89,Erotic,Male,h,2.6,4.5,35.3457,44.1672,7.3268,201056,11.8279,13.8626
S107,People_172_v,35,7.897,Photograph,2500.0,500.0,red,1250.0,0.0,0.1,0.38,57,3.0909000000003726,1000.0,500.0,0.86,Non-erotic,People,v,4.35,7.15,49.9957,56.3597,7.6186,359216,-8.8494,0.6884
S107,Male_009_v,36,8.243800000000745,AI-Generated,2500.0,500.0,blue,1250.0,0.52,0.02,0.44,36,2.0855,1000.0,500.0,0.68,Erotic,Male,v,2.85,4.45,43.2111,60.8704,7.489,271374,13.4711,15.6762
S107,Female_015_v,37,8.225299999998882,AI-Generated,2500.0,500.0,blue,1250.0,0.5,-0.12,0.42,39,3.1625,1000.0,500.0,0.41,Erotic,Female,v,5.55,7.3,65.2389,53.402,7.5418,171124,8.0169,14.7847
S107,Male_015_v,38,7.715300000000745,AI-Generated,2500.0,500.0,blue,1250.0,0.48,-0.02,0.27,33,3.5890999999996276,1000.0,500.0,1.0,Erotic,Male,v,2.7,4.8,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S107,People_146_h,39,8.878,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.22,0.2,30,2.4370999999996275,1000.0,500.0,0.38,Non-erotic,People,h,2.35,4.65,49.0548,56.7789,7.6988,343985,-1.4558,4.264
S107,Female_004_v,40,7.871299999998882,Photograph,2500.0,500.0,red,1250.0,0.73,0.18,0.67,59,2.234699999999255,1000.0,500.0,0.8,Erotic,Female,v,5.8,7.25,66.2497,74.0566,6.894,218444,2.2245,-3.4638
S107,Male_007_h,41,5.899300000000745,AI-Generated,2500.0,500.0,blue,1250.0,0.83,0.14,0.72,29,2.0037000000011176,1000.0,500.0,0.97,Erotic,Male,h,4.05,3.3,50.1922,54.4775,7.6965,469938,3.1066,14.9059
S107,Male_003_v,42,9.331700000001117,Photograph,2500.0,500.0,red,1250.0,0.51,0.06,0.55,34,2.6322000000011174,1000.0,500.0,1.0,Erotic,Male,v,3.65,4.2,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S107,Female_008_v,43,7.666599999999628,Photograph,2500.0,500.0,red,1250.0,0.92,0.5,0.75,56,1.809699999999255,1000.0,500.0,0.91,Erotic,Female,v,4.7,6.4,52.8173,72.8334,7.4938,155798,1.2756,4.492
S107,Faces_160_v,44,8.574599999999627,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.74,0.4,51,1.9305,1000.0,500.0,0.85,Non-erotic,Faces,v,2.95,4.8,43.744,85.794,7.5611,145663,7.3603,10.0906
S107,People_190_h,45,7.130700000001117,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.0,0.5,4,2.540699999999255,1000.0,500.0,0.87,Non-erotic,People,h,5.0,7.6,43.0061,55.7373,7.6983,385125,-0.7026,-13.3812
S107,Male_025_v,46,9.023199999999257,Photograph,2500.0,500.0,red,1250.0,0.37,0.0,0.46,38,2.7007999999988823,1000.0,500.0,0.81,Erotic,Male,v,3.55,3.45,29.0652,60.357,6.8769,267633,2.7805,-0.966
S107,Male_002_v,47,7.585,Photograph,2500.0,500.0,red,1250.0,0.47,0.04,0.53,50,2.372199999999255,1000.0,500.0,0.77,Erotic,Male,v,2.85,4.0,42.743,65.8985,7.7155,221793,11.6582,-3.6073
S107,Female_023_h,48,8.290400000000373,Photograph,2500.0,500.0,red,1250.0,0.76,0.22,0.66,60,2.127299999998882,1000.0,500.0,0.8,Erotic,Female,h,5.4,6.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S107,Faces_330_v,49,5.917799999998882,Photograph,2500.0,500.0,red,1250.0,0.0,-0.36,0.52,10,1.880300000000745,1000.0,500.0,0.93,Non-erotic,Faces,v,4.45,6.35,30.0082,41.7458,7.2395,325837,-0.4702,0.9357
S107,Female_019_h,50,6.04439999999851,AI-Generated,2500.0,500.0,blue,1250.0,0.62,0.14,0.59,53,1.8779000000003723,1000.0,500.0,0.34,Erotic,Female,h,5.0,6.4,48.6266,36.3153,7.1507,254048,23.4717,33.9492
S107,Male_017_v,51,6.88239999999851,Photograph,2500.0,500.0,red,1250.0,0.59,0.06,0.54,6,4.4348999999985095,1000.0,500.0,1.0,Erotic,Male,v,4.0,3.8,31.538,56.3546,7.2051,276400,5.2385,7.6499
S107,Female_022_h,52,6.368099999999628,AI-Generated,2500.0,500.0,blue,1250.0,1.0,0.98,0.93,20,3.0629000000003725,1000.0,500.0,0.96,Erotic,Female,h,6.1,7.05,56.5834,63.7769,7.3921,216160,15.4662,4.3765
S107,Female_001_h,53,5.937700000001118,AI-Generated,2500.0,500.0,blue,1250.0,0.85,0.54,0.76,19,2.5875999999996275,1000.0,500.0,0.53,Erotic,Female,h,5.3,6.9,58.36,49.2428,7.2143,249227,27.1818,10.7039
S107,Faces_184_h,54,7.856900000000372,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.12,0.18,37,1.83,1000.0,500.0,0.36,Non-erotic,Faces,h,2.45,5.6,33.5125,62.699,7.5512,186474,11.1965,23.2193
S107,Male_006_v,55,8.871699999999255,Photograph,2500.0,500.0,red,1250.0,0.55,0.04,0.42,41,2.207800000000745,1000.0,500.0,0.94,Erotic,Male,v,4.8,2.95,26.1872,40.1914,7.0614,206880,7.5483,10.2363
S107,Faces_351_h,56,8.0085,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.32,0.25,46,2.8137000000011176,1000.0,500.0,0.18,Non-erotic,Faces,h,4.5,7.1,35.4262,73.7229,7.3716,170646,2.8311,6.4751
S107,Female_003_v,57,5.277799999998883,Photograph,2500.0,500.0,red,1250.0,0.59,0.12,0.57,12,2.5282999999988824,1000.0,500.0,1.0,Erotic,Female,v,5.1,7.0,71.1543,54.6216,7.4449,118707,7.0815,2.7069
S107,Female_012_v,58,5.334599999999629,Photograph,2500.0,500.0,red,1250.0,0.68,0.18,0.56,40,2.6672000000011176,1000.0,500.0,0.98,Erotic,Female,v,5.15,7.05,57.6698,65.0532,7.8207,207243,4.5309,8.2501
S107,Female_021_h,59,6.718199999999255,AI-Generated,2500.0,500.0,blue,1250.0,0.65,0.22,0.61,31,2.1754000000003724,1000.0,500.0,0.25,Erotic,Female,h,6.3,7.1,62.5048,59.7605,7.3816,237825,8.8278,10.335
S107,Male_023_v,60,7.24789999999851,AI-Generated,2500.0,500.0,blue,1250.0,0.73,0.2,0.67,3,2.736,1000.0,500.0,1.0,Erotic,Male,v,3.0,5.05,51.0533,59.4542,7.7168,201176,12.5798,16.3443
S110,Female_005_v,1,31.311,AI-Generated,2500.0,500.0,red,1250.0,0.63,0.44,0.76,27,2.162,1000.0,500.0,1.0,Erotic,Female,v,5.6,6.25,44.8525,70.3649,7.6863,270082,11.7249,10.9722
S110,Male_001_v,2,13.473,AI-Generated,2500.0,500.0,red,1250.0,0.2,-0.48,0.02,20,4.169,1000.0,500.0,0.64,Erotic,Male,v,3.7,4.25,60.0397,72.0716,7.7395,265152,4.5447,6.449
S110,Faces_352_h,3,26.934,Photograph,2500.0,500.0,green,1250.0,0.0,-0.3,0.0,15,3.392,1000.0,500.0,0.35,Non-erotic,Faces,h,4.15,6.7,39.6994,55.2244,7.6593,293080,1.4487,1.8242
S110,Female_011_h,4,20.586,Photograph,2500.0,500.0,green,1250.0,0.57,0.22,0.6,3,5.169,1000.0,500.0,0.76,Erotic,Female,h,5.85,7.6,59.689,56.5583,7.4167,142606,7.0771,8.9211
S110,Male_009_v,5,17.05000000000003,Photograph,2500.0,500.0,green,1250.0,0.02,0.0,0.19,4,5.057,1000.0,500.0,0.89,Erotic,Male,v,2.85,4.45,43.2111,60.8704,7.489,271374,13.4711,15.6762
S110,Female_008_v,6,18.073,Photograph,2500.0,500.0,green,1250.0,0.61,0.56,0.63,36,4.452,1000.0,500.0,1.0,Erotic,Female,v,4.7,6.4,52.8173,72.8334,7.4938,155798,1.2756,4.492
S110,People_176_h,7,15.695,Photograph,2500.0,500.0,green,1250.0,0.0,0.56,0.0,2,8.089,1000.0,500.0,0.76,Non-erotic,People,h,4.4,7.1,74.0151,69.2438,6.6467,271588,0.256,0.081
S110,Male_003_v,8,11.061999999999943,Photograph,2500.0,500.0,green,1250.0,0.02,0.3,0.0,37,2.887,1000.0,500.0,0.95,Erotic,Male,v,3.65,4.2,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S110,Male_025_v,9,15.057999999999941,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.0,0.25,1,7.465,1000.0,500.0,0.72,Erotic,Male,v,3.55,3.45,29.0652,60.357,6.8769,267633,2.7805,-0.966
S110,Male_014_v,10,12.388,Photograph,2500.0,500.0,green,1250.0,0.2,-0.32,0.2,51,3.993,1000.0,500.0,0.89,Erotic,Male,v,3.95,3.6,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S110,Female_015_v,11,8.057,AI-Generated,2500.0,500.0,red,1250.0,0.81,0.62,0.81,13,3.573999999999767,1000.0,500.0,1.0,Erotic,Female,v,5.55,7.3,65.2389,53.402,7.5418,171124,8.0169,14.7847
S110,Faces_349_h,12,3.339,Photograph,2500.0,500.0,green,1250.0,0.03,-0.9,0.05,24,3.322,1000.0,500.0,0.79,Non-erotic,Faces,h,2.75,5.65,30.7027,59.0963,7.5596,215553,0.697,0.5981
S110,Faces_184_h,13,7.621,Photograph,2500.0,500.0,green,1250.0,0.35,0.38,0.2,48,2.872,1000.0,500.0,0.98,Non-erotic,Faces,h,2.45,5.6,33.5125,62.699,7.5512,186474,11.1965,23.2193
S110,Female_001_h,14,10.22,AI-Generated,2500.0,500.0,red,1250.0,0.65,0.22,0.86,17,4.08,1000.0,500.0,0.97,Erotic,Female,h,5.3,6.9,58.36,49.2428,7.2143,249227,27.1818,10.7039
S110,Female_002_h,15,15.874,Photograph,2500.0,500.0,green,1250.0,0.65,0.36,0.75,22,3.615,1000.0,500.0,0.99,Erotic,Female,h,5.85,7.4,32.6608,57.3367,7.5265,428384,0.1224,13.5464
S110,Faces_160_v,16,8.659999999999942,Photograph,2500.0,500.0,green,1250.0,0.08,-0.2,0.31,41,3.592,1000.0,500.0,0.82,Non-erotic,Faces,v,2.95,4.8,43.744,85.794,7.5611,145663,7.3603,10.0906
S110,People_116_h,17,7.665,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.44,0.0,8,3.541,1000.0,500.0,0.76,Non-erotic,People,h,3.95,6.55,36.0174,75.2758,7.6169,324300,-0.8448,-1.976
S110,Male_007_h,18,5.698000000000058,AI-Generated,2500.0,500.0,red,1250.0,0.02,-0.5,0.01,35,4.053,1000.0,500.0,0.82,Erotic,Male,h,4.05,3.3,50.1922,54.4775,7.6965,469938,3.1066,14.9059
S110,Male_015_v,19,12.848,Photograph,2500.0,500.0,green,1250.0,0.03,0.3,0.18,14,3.342000000000233,1000.0,500.0,0.98,Erotic,Male,v,2.7,4.8,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S110,People_132_h,20,10.142999999999942,Photograph,2500.0,500.0,green,1250.0,0.0,-0.32,0.05,12,4.945,1000.0,500.0,0.65,Non-erotic,People,h,3.5,4.9,46.8945,57.9992,7.5629,211838,-2.9026,11.8506
S110,Female_020_v,21,13.169,Photograph,2500.0,500.0,green,1250.0,0.79,0.22,0.69,19,3.359,1000.0,500.0,1.0,Erotic,Female,v,6.2,7.35,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S110,Female_019_h,22,8.651,Photograph,2500.0,500.0,green,1250.0,0.26,0.14,0.62,26,3.688,1000.0,500.0,1.0,Erotic,Female,h,5.0,6.4,48.6266,36.3153,7.1507,254048,23.4717,33.9492
S110,Male_012_h,23,7.038,AI-Generated,2500.0,500.0,red,1250.0,0.02,-0.46,0.01,38,3.115,1000.0,500.0,1.0,Erotic,Male,h,2.95,3.55,76.3947,43.9723,7.2393,331233,4.1326,8.2885
S110,Male_017_v,24,8.601999999999942,Photograph,2500.0,500.0,green,1250.0,0.0,-1.0,0.0,46,2.493,1000.0,500.0,0.27,Erotic,Male,v,4.0,3.8,31.538,56.3546,7.2051,276400,5.2385,7.6499
S110,Male_011_v,25,12.749,Photograph,2500.0,500.0,green,1250.0,0.0,-0.36,0.07,23,2.012,1000.0,500.0,0.63,Erotic,Male,v,3.15,4.6,40.2007,66.7949,7.44,265717,8.1808,11.1864
S110,People_146_h,26,7.823,AI-Generated,2500.0,500.0,red,1250.0,0.02,0.0,0.03,16,2.836,1000.0,500.0,0.39,Non-erotic,People,h,2.35,4.65,49.0548,56.7789,7.6988,343985,-1.4558,4.264
S110,Female_022_h,27,9.289,AI-Generated,2500.0,500.0,red,1250.0,0.63,0.26,0.95,21,2.644,1000.0,500.0,0.69,Erotic,Female,h,6.1,7.05,56.5834,63.7769,7.3921,216160,15.4662,4.3765
S110,Female_009_h,28,9.104,AI-Generated,2500.0,500.0,red,1250.0,0.63,0.18,0.62,25,2.983,1000.0,500.0,0.3,Erotic,Female,h,5.55,6.9,43.0143,73.5278,6.6181,176869,11.341,22.514
S110,Male_023_v,29,6.906,AI-Generated,2500.0,500.0,red,1250.0,0.02,-0.1,0.3,33,2.131,1000.0,500.0,0.99,Erotic,Male,v,3.0,5.05,51.0533,59.4542,7.7168,201176,12.5798,16.3443
S110,Faces_328_v,30,9.262,AI-Generated,2500.0,500.0,red,1250.0,0.1,0.18,0.23,39,5.993,1000.0,500.0,0.97,Non-erotic,Faces,v,2.7,4.85,35.5883,57.6711,7.3988,171031,-0.3112,-1.7416
S110,People_172_v,31,7.38,AI-Generated,2500.0,500.0,red,1250.0,0.02,-0.14,0.07,32,2.034,1000.0,500.0,0.67,Non-erotic,People,v,4.35,7.15,49.9957,56.3597,7.6186,359216,-8.8494,0.6884
S110,Female_021_h,32,9.527,AI-Generated,2500.0,500.0,red,1250.0,0.82,0.64,0.7,5,4.311,1000.0,500.0,1.0,Erotic,Female,h,6.3,7.1,62.5048,59.7605,7.3816,237825,8.8278,10.335
S110,Faces_314_h,33,10.99,AI-Generated,2500.0,500.0,red,1250.0,0.02,-0.02,0.3,34,2.261,1000.0,500.0,0.97,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S110,Female_023_h,34,12.002,Photograph,2500.0,500.0,green,1250.0,0.56,0.52,0.68,29,2.675,1000.0,500.0,1.0,Erotic,Female,h,5.4,6.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S110,Male_013_v,35,13.072,AI-Generated,2500.0,500.0,red,1250.0,0.35,0.0,0.41,42,3.433,1000.0,500.0,0.76,Erotic,Male,v,3.75,3.7,44.0686,86.7349,7.4514,293448,11.5375,24.8859
S110,Female_003_v,36,12.762,Photograph,2500.0,500.0,green,1250.0,1.0,0.98,0.86,55,2.7819999999997673,1000.0,500.0,0.98,Erotic,Female,v,5.1,7.0,71.1543,54.6216,7.4449,118707,7.0815,2.7069
S110,People_056_h,37,8.940999999999883,Photograph,2500.0,500.0,green,1250.0,0.0,-0.04,0.01,9,4.551,1000.0,500.0,0.93,Non-erotic,People,h,2.15,5.15,37.8293,68.5276,7.7565,159859,-0.427,2.1235
S110,Female_013_h,38,10.304,AI-Generated,2500.0,500.0,red,1250.0,0.65,0.2,0.7,45,2.882,1000.0,500.0,0.99,Erotic,Female,h,5.5,6.85,21.5101,68.6277,4.6639,137297,3.4277,3.1779
